track_name,artists_names,principal_artist_name,artist_genres,popularity,year,danceability,energy,valence,acousticness,instrumentalness,speechiness,tempo,loudness,duration_min,genre_label,cluster
Roll in Peace (feat. XXXTENTACION),Kodak Black;XXXTENTACION,Kodak Black,florida drill;florida rap;melodic rap;miami hip hop;rap;trap;trap latino,73,2017,0.747,0.524,0.363,0.0306,0.0,0.245,140.053,-6.807,3.5522,Hip Hop,1
This Town,Niall Horan,Niall Horan,pop,80,2017,0.677,0.401,0.195,0.712,0.0,0.0308,111.825,-8.467,3.880866666666666,Pop,0
Fake Love,Drake,Drake,canadian hip hop;canadian pop;hip hop;pop rap;rap,75,2017,0.928,0.481,0.613,0.105,0.0,0.287,134.007,-9.35,3.515616666666667,Hip Hop,1
Now I'm up to My Neck with Offers,$uicideboy$,$uicideboy$,cloud rap;dark trap;new orleans rap;underground hip hop,74,2017,0.79,0.858,0.35,0.0573,2.84e-05,0.416,137.894,-6.414,2.783566666666667,Hip Hop,1
Universal Sound,Tyler Childers,Tyler Childers,kentucky indie;kentucky roots;outlaw country,72,2017,0.672,0.437,0.636,0.85,0.261,0.0368,101.588,-9.656,3.693333333333333,Country,0
Unforgettable,Thomas Rhett,Thomas Rhett,contemporary country;country;country road;modern country rock,72,2017,0.661,0.75,0.828,0.0303,0.000132,0.0314,130.077,-5.497,2.618,Country,2
Lie,NF,NF,hip hop;pop rap,78,2017,0.513,0.661,0.179,0.161,0.0,0.24,94.791,-6.419,3.486883333333333,Hip Hop,2
Tattoos,Tyler Childers,Tyler Childers,kentucky indie;kentucky roots;outlaw country,72,2017,0.333,0.457,0.279,0.241,0.0399,0.0307,172.143,-7.295,3.389333333333334,Country,0
Hell of a Year,Parker McCollum,Parker McCollum,classic texas country;texas country,72,2017,0.655,0.482,0.191,0.411,1.46e-06,0.0305,98.013,-8.453,3.87755,Country,0
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld;Alesso;Florida Georgia Line;WATT,Hailee Steinfeld,pop,78,2017,0.664,0.708,0.742,0.0337,0.0,0.0474,103.07,-4.154,2.913333333333334,Pop,2
2nd Hand,$uicideboy$,$uicideboy$,cloud rap;dark trap;new orleans rap;underground hip hop,74,2017,0.933,0.424,0.0775,0.0307,0.0,0.127,139.977,-6.686,2.0578,Hip Hop,1
Save That Shit,Lil Peep,Lil Peep,cloud rap;emo rap;lgbtq+ hip hop,79,2017,0.534,0.583,0.145,0.0262,0.0,0.0288,106.0,-8.672,3.8591,Hip Hop,0
First Day Out,Tee Grizzley,Tee Grizzley,detroit hip hop;detroit trap;rap;southern hip hop;trap,73,2017,0.587,0.711,0.381,0.171,0.0,0.42,98.008,-6.33,4.244883333333333,Hip Hop,1
1-800-273-8255,Logic;Alessia Cara;Khalid,Logic,conscious hip hop;hip hop;pop rap;rap,78,2017,0.62,0.574,0.357,0.569,0.0,0.0479,100.023,-7.788,4.16955,Hip Hop,0
"New Chains, Same Shackles",$uicideboy$,$uicideboy$,cloud rap;dark trap;new orleans rap;underground hip hop,74,2017,0.7,0.56,0.328,0.09,0.0,0.0733,100.035,-6.163,2.320766666666667,Hip Hop,2
Body Like A Back Road,Sam Hunt,Sam Hunt,contemporary country;country;country pop,75,2017,0.732,0.458,0.661,0.447,0.0,0.0311,98.938,-7.225,2.756433333333333,Country,0
wokeuplikethis*,Playboi Carti;Lil Uzi Vert,Playboi Carti,atl hip hop;plugg;pluggnb;rage rap;rap,75,2017,0.785,0.62,0.478,0.0138,0.0,0.254,78.477,-6.667,3.925583333333333,Hip Hop,1
Caroline,Aminé,Aminé,pop rap;portland hip hop;rap;underground hip hop,74,2017,0.94,0.335,0.707,0.17,0.0,0.505,120.04,-10.179,3.494,Hip Hop,1
Normal Girl,SZA,SZA,pop;r&b;rap,76,2017,0.624,0.532,0.362,0.269,5.17e-05,0.124,76.453,-7.146,4.226433333333333,R&B,0
Transportin',Kodak Black,Kodak Black,florida drill;florida rap;melodic rap;miami hip hop;rap;trap;trap latino,74,2017,0.804,0.66,0.257,0.0319,0.0,0.0726,94.053,-4.86,2.8224,Hip Hop,1
Drinkin' Problem,Midland,Midland,classic texas country;neo-traditional country,73,2017,0.622,0.763,0.621,0.055,8.91e-06,0.0263,102.0,-6.4,3.68,Country,2
Millionaire,Chris Stapleton,Chris Stapleton,contemporary country;outlaw country,75,2017,0.616,0.474,0.493,0.192,0.00762,0.0266,142.689,-9.608,3.502216666666667,Country,0
Something to Talk About,Koe Wetzel,Koe Wetzel,classic texas country,72,2017,0.612,0.934,0.293,0.049,0.0,0.0663,130.006,-5.124,3.405866666666667,Country,2
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled;Rihanna;Bryson Tiller,DJ Khaled,hip hop;miami hip hop;pop rap;rap,70,2017,0.613,0.681,0.619,0.0287,0.0,0.0778,97.621,-3.089,3.411066666666667,Hip Hop,2
So It Goes...,Taylor Swift,Taylor Swift,pop,77,2017,0.574,0.61,0.374,0.122,1.1e-06,0.0732,74.957,-7.283,3.798433333333334,Pop,2
Into It,Chase Atlantic,Chase Atlantic,alternative r&b,80,2017,0.518,0.572,0.291,0.0503,2.41e-05,0.0416,130.053,-6.706,3.27945,R&B,2
witchblades,Lil Peep;Lil Tracy,Lil Peep,cloud rap;emo rap;lgbtq+ hip hop,75,2017,0.634,0.54,0.543,0.0223,0.0,0.0777,143.968,-7.002,2.489333333333333,Hip Hop,2
What They Want,Russ,Russ,hawaiian hip hop;pop rap,75,2017,0.71,0.404,0.398,0.484,0.0,0.379,139.553,-10.04,2.764216666666667,Hip Hop,0
Bad and Boujee (feat. Lil Uzi Vert),Migos;Lil Uzi Vert,Migos,atl hip hop;hip hop;pop rap;rap;trap,76,2017,0.926,0.666,0.168,0.0611,0.0,0.244,127.079,-5.314,5.719166666666666,Hip Hop,1
My Church,Maren Morris,Maren Morris,classic texas country;contemporary country,72,2017,0.517,0.743,0.664,0.243,3.36e-06,0.0363,76.979,-4.336,3.298833333333334,Country,2
DUCKWORTH.,Kendrick Lamar,Kendrick Lamar,conscious hip hop;hip hop;rap;west coast rap,73,2017,0.552,0.731,0.632,0.0536,0.0,0.615,174.516,-6.873,4.14355,Hip Hop,1
Garden (Say It Like Dat),SZA,SZA,pop;r&b;rap,72,2017,0.73,0.457,0.549,0.0705,0.0,0.283,111.352,-7.26,3.473333333333333,R&B,1
If You Want Love,NF,NF,hip hop;pop rap,76,2017,0.551,0.386,0.245,0.659,0.0,0.132,116.409,-10.22,3.3231,Hip Hop,0
Slow Hands,Niall Horan,Niall Horan,pop,78,2017,0.735,0.425,0.848,0.011,0.0,0.0464,85.896,-6.648,3.136233333333333,Pop,1
Why,Southall,Southall,classic texas country;oklahoma country;red dirt,71,2017,0.674,0.535,0.126,0.541,0.0,0.0367,124.951,-8.025,3.29995,Country,0
YuNg BrAtZ,XXXTENTACION,XXXTENTACION,emo rap;miami hip hop,75,2017,0.755,0.695,0.493,0.0179,0.0,0.26,128.063,-5.963,1.697516666666667,Hip Hop,1
Issues,Julia Michaels,Julia Michaels,pop,78,2017,0.728,0.415,0.455,0.401,0.0,0.0639,114.145,-6.852,2.938666666666667,Pop,0
Small Town Boy,Dustin Lynch,Dustin Lynch,contemporary country;country;country road;modern country rock,71,2017,0.554,0.743,0.673,0.0251,0.0,0.0287,72.997,-6.016,3.428883333333333,Country,2
Malibu,Miley Cyrus,Miley Cyrus,pop,78,2017,0.573,0.781,0.343,0.0767,2.64e-05,0.0555,139.934,-6.406,3.8651,Pop,2
Neon Guts (feat. Pharrell Williams),Lil Uzi Vert;Pharrell Williams,Lil Uzi Vert,hip hop;melodic rap;philly rap;rage rap;rap,72,2017,0.859,0.563,0.412,0.0541,0.0,0.112,119.934,-6.635,4.31315,Hip Hop,1
The Weekend - Funk Wav Remix,SZA;Calvin Harris;Funk Wav,SZA,pop;r&b;rap,75,2017,0.775,0.573,0.667,0.495,0.0,0.0585,101.925,-4.933,2.863416666666667,R&B,1
While We're Young,Jhené Aiko,Jhené Aiko,r&b,73,2017,0.649,0.791,0.811,0.104,1.97e-06,0.193,128.023,-6.013,3.936,R&B,2
Glorious (feat. Skylar Grey),Macklemore;Skylar Grey,Macklemore,pop rap;seattle hip hop,78,2017,0.731,0.794,0.356,0.0323,2.59e-05,0.0522,139.994,-5.126,3.674233333333333,Hip Hop,2
Imitadora,Romeo Santos,Romeo Santos,bachata;latin hip hop;latin pop;urbano latino,79,2017,0.737,0.709,0.556,0.333,0.0,0.045,125.997,-6.889,3.9138,Hip Hop,2
Plain Jane,A$AP Ferg,A$AP Ferg,hip hop;pop rap;rap;southern hip hop;trap,76,2017,0.797,0.844,0.52,0.0651,0.0,0.275,170.142,-5.482,2.893333333333334,Hip Hop,1
911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator;Frank Ocean;Steve Lacy","Tyler, The Creator",hip hop;rap,74,2017,0.48,0.61,0.297,0.0456,0.0,0.305,90.034,-7.042,4.260883333333333,Hip Hop,1
Him & I (with Halsey),G-Eazy;Halsey,G-Eazy,indie pop rap;oakland hip hop;pop rap;rap,80,2017,0.589,0.731,0.191,0.0534,0.0,0.0868,87.908,-6.343,4.4811,Hip Hop,2
Drew Barrymore,SZA,SZA,pop;r&b;rap,74,2017,0.577,0.523,0.29,0.491,0.0,0.0429,134.93,-5.538,3.856666666666666,R&B,0
Supermodel,SZA,SZA,pop;r&b;rap,73,2017,0.613,0.442,0.252,0.651,0.0,0.288,119.737,-8.874,3.018666666666667,R&B,0
Only,Jelly Roll,Jelly Roll,country rap;nashville hip hop;tennessee hip hop,69,2017,0.695,0.745,0.485,0.0124,0.0,0.0292,105.025,-4.566,3.301916666666667,Hip Hop,2
Flex,Playboi Carti;Leven Kali,Playboi Carti,atl hip hop;plugg;pluggnb;rage rap;rap,71,2017,0.75,0.596,0.27,0.478,0.0,0.282,130.104,-5.569,4.00765,Hip Hop,1
RIP Roach,XXXTENTACION;Ski Mask The Slump God,XXXTENTACION,emo rap;miami hip hop,75,2017,0.727,0.62,0.555,0.398,0.0,0.306,105.003,-6.443,2.832966666666667,Hip Hop,1
Portland,Drake;Quavo;Travis Scott,Drake,canadian hip hop;canadian pop;hip hop;pop rap;rap,73,2017,0.925,0.443,0.35,0.0172,0.0,0.264,136.078,-8.216,3.943566666666667,Hip Hop,1
Loose,Daniel Caesar,Daniel Caesar,canadian contemporary r&b,73,2017,0.198,0.162,0.0527,0.926,0.00896,0.0343,70.453,-15.815,3.092033333333333,R&B,0
20 Something,SZA,SZA,pop;r&b;rap,71,2017,0.569,0.299,0.505,0.739,0.0,0.275,81.049,-8.603,3.302666666666667,R&B,0
Marry Me,Thomas Rhett,Thomas Rhett,contemporary country;country;country road;modern country rock,71,2017,0.333,0.412,0.474,0.0977,0.0,0.029,85.028,-8.633,3.424216666666667,Country,0
Gang Over Luv,Brent Faiyaz,Brent Faiyaz,r&b;rap,72,2017,0.781,0.277,0.302,0.0408,0.000339,0.326,163.987,-9.35,3.414016666666666,R&B,1
I Get the Bag (feat. Migos),Gucci Mane;Migos,Gucci Mane,atl hip hop;dirty south rap;hip hop;pop rap;rap;southern hip hop;trap,73,2017,0.89,0.633,0.425,0.0232,0.000343,0.168,139.948,-5.475,3.884783333333333,Hip Hop,1
Myself,NAV,NAV,canadian hip hop;canadian trap;melodic rap;rap;trap,70,2017,0.749,0.398,0.0859,0.648,1.26e-06,0.171,80.032,-7.44,3.767333333333333,Hip Hop,0
I Was Wrong,Chris Stapleton,Chris Stapleton,contemporary country;outlaw country,70,2017,0.657,0.577,0.434,0.393,0.0291,0.0341,135.558,-8.586,3.191333333333333,Country,0
Hotel Key,Old Dominion,Old Dominion,contemporary country;country;country road;modern country rock,70,2017,0.758,0.867,0.964,0.152,0.0,0.0475,102.018,-5.087,2.776216666666667,Country,2
My Girl,Dylan Scott,Dylan Scott,contemporary country;country;country road;modern country rock,70,2017,0.652,0.719,0.24,0.0353,0.0,0.033,94.969,-7.251,3.294,Country,2
Some Way,NAV;The Weeknd,NAV,canadian hip hop;canadian trap;melodic rap;rap;trap,75,2017,0.744,0.715,0.34,0.101,0.0,0.351,154.962,-6.103,2.996216666666667,Hip Hop,1
Consume (feat. Goon Des Garcons),Chase Atlantic;GOON DES GARCONS*,Chase Atlantic,alternative r&b,80,2017,0.556,0.714,0.434,0.07,0.0,0.158,146.113,-5.322,4.465333333333334,R&B,2
Sweet Creature,Harry Styles,Harry Styles,pop,77,2017,0.427,0.262,0.228,0.746,0.0,0.0276,104.085,-8.541,3.747766666666667,Pop,0
Carry On,XXXTENTACION,XXXTENTACION,emo rap;miami hip hop,74,2017,0.735,0.197,0.383,0.768,0.000276,0.537,147.899,-13.378,2.162,Hip Hop,0
Audubon,$uicideboy$,$uicideboy$,cloud rap;dark trap;new orleans rap;underground hip hop,70,2017,0.768,0.785,0.698,0.154,1.24e-05,0.332,169.029,-5.057,2.249366666666667,Hip Hop,1
Doves In The Wind (feat. Kendrick Lamar),SZA;Kendrick Lamar,SZA,pop;r&b;rap,71,2017,0.693,0.713,0.615,0.343,0.0,0.351,137.335,-4.489,4.434666666666667,R&B,1
Yah Mean,Playboi Carti,Playboi Carti,atl hip hop;plugg;pluggnb;rage rap;rap,72,2017,0.777,0.73,0.738,0.065,0.0,0.328,162.956,-6.324,2.7607,Hip Hop,1
4:44,JAY-Z,JAY-Z,east coast hip hop;gangster rap;hip hop;pop rap;rap,74,2017,0.261,0.852,0.431,0.139,4.26e-05,0.158,177.997,-4.965,4.74155,Hip Hop,2
Scarecrow In The Garden,Chris Stapleton,Chris Stapleton,contemporary country;outlaw country,70,2017,0.633,0.529,0.642,0.14,0.000519,0.0288,121.541,-10.975,3.336883333333333,Country,0
Eyes On You,Chase Rice,Chase Rice,contemporary country;country;country road;modern country rock,70,2017,0.606,0.652,0.476,0.323,0.0,0.0281,97.155,-6.982,3.04155,Country,2
E,Matt Mason,Matt Mason,modern country pop;modern country rock,68,2017,0.657,0.736,0.379,0.0817,0.0,0.0768,113.96,-7.73,3.813766666666667,Country,2
Coaster,Khalid,Khalid,pop;pop r&b,71,2017,0.441,0.219,0.244,0.935,0.0,0.0419,94.021,-14.586,3.318666666666667,R&B,0
Good Old Days (feat. Kesha),Macklemore;Kesha,Macklemore,pop rap;seattle hip hop,73,2017,0.712,0.51,0.268,0.446,2.46e-05,0.0633,122.964,-8.162,4.008433333333334,Hip Hop,0
Blue Tacoma,Russell Dickerson,Russell Dickerson,contemporary country;country road;modern country rock,68,2017,0.458,0.897,0.728,0.0183,0.0,0.0402,160.131,-4.879,3.534433333333333,Country,2
Kiwi,Harry Styles,Harry Styles,pop,77,2017,0.375,0.93,0.491,0.00064,0.0,0.0561,147.124,-2.631,2.939766666666667,Pop,2
Every Kind Of Way,H.E.R.,H.E.R.,r&b;rap,70,2017,0.416,0.298,0.191,0.635,2.16e-06,0.0442,95.386,-8.499,2.66955,R&B,0
Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel;J. Cole;Salaam Remi,Miguel,r&b,69,2017,0.461,0.653,0.588,0.158,0.0,0.327,81.628,-8.617,5.366666666666666,R&B,1
Bounce Back,Big Sean,Big Sean,detroit hip hop;hip hop;pop rap;r&b;rap;trap,71,2017,0.78,0.575,0.273,0.106,0.0,0.139,81.502,-5.628,3.706,Hip Hop,1
Written in the Sand,Old Dominion,Old Dominion,contemporary country;country;country road;modern country rock,69,2017,0.725,0.438,0.76,0.593,0.0,0.0575,83.984,-9.602,3.068,Country,0
Glitter,"Tyler, The Creator","Tyler, The Creator",hip hop;rap,71,2017,0.449,0.434,0.371,0.306,2.76e-06,0.243,78.57,-11.777,3.748216666666667,Hip Hop,0
Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator;Frank Ocean","Tyler, The Creator",hip hop;rap,71,2017,0.686,0.429,0.27,0.71,3.41e-06,0.15,130.09,-10.402,3.248883333333333,Hip Hop,0
She's My Collar (feat. Kali Uchis),Gorillaz;Kali Uchis,Gorillaz,alternative hip hop;modern rock;rock,74,2017,0.726,0.815,0.462,0.00799,0.081,0.0313,140.158,-5.886,3.492666666666667,Hip Hop,2
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled;Justin Bieber;Quavo;Chance the Rapper;Lil Wayne,DJ Khaled,hip hop;miami hip hop;pop rap;rap,66,2017,0.599,0.667,0.817,0.0533,0.0,0.0367,80.984,-4.267,4.8146,Hip Hop,2
On the River (feat. Wiz Khalifa),Young Dolph;Wiz Khalifa,Young Dolph,memphis hip hop;rap;southern hip hop;tennessee hip hop;trap,68,2017,0.865,0.39,0.105,0.473,0.0,0.127,139.996,-5.541,3.307116666666666,Hip Hop,0
Cherry Hill,Russ,Russ,hawaiian hip hop;pop rap,69,2017,0.681,0.469,0.0373,0.161,0.403,0.0366,130.022,-10.803,3.70755,Hip Hop,3
100 Shots,Young Dolph,Young Dolph,memphis hip hop;rap;southern hip hop;tennessee hip hop;trap,68,2017,0.798,0.668,0.154,0.135,4.6e-06,0.25,134.006,-5.244,4.413633333333333,Hip Hop,1
Styrofoam,$uicideboy$,$uicideboy$,cloud rap;dark trap;new orleans rap;underground hip hop,69,2017,0.655,0.761,0.7,0.0842,6.74e-05,0.0923,140.055,-5.455,1.372083333333333,Hip Hop,2
Fix a Drink,Chris Janson,Chris Janson,contemporary country;country;country road;modern country rock,68,2017,0.563,0.887,0.794,0.0297,0.0,0.0857,158.05,-5.013,3.148883333333333,Country,2
From the Dining Table,Harry Styles,Harry Styles,pop,74,2017,0.671,0.156,0.201,0.804,0.0518,0.0371,94.08,-16.288,3.532666666666667,Pop,0
I Can't Breathe,Parker McCollum,Parker McCollum,classic texas country;texas country,68,2017,0.55,0.427,0.323,0.0773,0.0,0.0323,114.032,-6.658,4.296216666666667,Country,0
ELEMENT.,Kendrick Lamar,Kendrick Lamar,conscious hip hop;hip hop;rap;west coast rap,73,2017,0.748,0.705,0.483,0.204,0.0,0.485,189.891,-4.547,3.478883333333334,Hip Hop,1
Venom,$uicideboy$;Shakewell,$uicideboy$,cloud rap;dark trap;new orleans rap;underground hip hop,70,2017,0.796,0.637,0.591,0.239,0.0,0.289,147.98,-7.674,2.05475,Hip Hop,1
Sundress,A$AP Rocky,A$AP Rocky,east coast hip hop;hip hop;rap;trap,81,2018,0.721,0.707,0.743,0.181,3.68e-06,0.0595,125.005,-6.364,2.63675,Hip Hop,2
Beautiful Crazy,Luke Combs,Luke Combs,contemporary country;country,84,2018,0.551,0.402,0.382,0.676,0.0,0.0262,103.313,-7.431,3.22,Country,0
Whiskey Glasses,Morgan Wallen,Morgan Wallen,contemporary country,85,2018,0.614,0.68,0.707,0.369,1.84e-06,0.0289,149.959,-4.58,3.905766666666667,Country,2
The Way I Talk,Morgan Wallen,Morgan Wallen,contemporary country,78,2018,0.604,0.879,0.757,0.0468,0.0,0.0322,137.983,-3.388,3.471333333333333,Country,2
SAD!,XXXTENTACION,XXXTENTACION,emo rap;miami hip hop,83,2018,0.74,0.613,0.473,0.258,0.00372,0.145,75.023,-4.88,2.77675,Hip Hop,1
a lot,21 Savage,21 Savage,atl hip hop;hip hop;rap;trap,82,2018,0.837,0.636,0.274,0.0395,0.00125,0.086,145.972,-7.643,4.8104,Hip Hop,1
ball w/o you,21 Savage,21 Savage,atl hip hop;hip hop;rap;trap,83,2018,0.892,0.633,0.459,0.0467,0.000189,0.0902,137.994,-7.471,3.250766666666667,Hip Hop,1
Trust,Brent Faiyaz,Brent Faiyaz,r&b;rap,81,2018,0.764,0.394,0.465,0.231,9.37e-05,0.152,92.009,-8.559,2.640333333333333,R&B,1
Shoota (feat. Lil Uzi Vert),Playboi Carti;Lil Uzi Vert,Playboi Carti,atl hip hop;plugg;pluggnb;rage rap;rap,79,2018,0.673,0.649,0.47,0.188,0.0,0.196,153.075,-8.433,2.563333333333333,Hip Hop,1
Chasin' You,Morgan Wallen,Morgan Wallen,contemporary country,84,2018,0.631,0.591,0.489,0.657,0.0,0.0277,97.074,-5.785,3.424216666666667,Country,0
Moonlight,XXXTENTACION,XXXTENTACION,emo rap;miami hip hop,84,2018,0.921,0.537,0.711,0.556,0.00404,0.0804,128.009,-5.723,2.2515,Hip Hop,1
She Got the Best of Me,Luke Combs,Luke Combs,contemporary country;country,82,2018,0.533,0.907,0.7,0.0292,0.0,0.0406,150.99,-3.793,3.052666666666667,Country,2
Call Out My Name,The Weeknd,The Weeknd,canadian contemporary r&b;canadian pop;pop,88,2018,0.461,0.593,0.175,0.17,0.0,0.0356,134.17,-4.954,3.806216666666667,R&B,2
Hex,80purppp,80purppp,bedroom r&b;sad lo-fi,83,2018,0.845,0.398,0.482,0.872,0.00713,0.268,109.996,-15.781,2.037016666666667,R&B,0
Hope,XXXTENTACION,XXXTENTACION,emo rap;miami hip hop,86,2018,0.592,0.457,0.225,0.661,0.000331,0.0603,146.04,-6.081,1.8481,Hip Hop,0
Drip Too Hard (Lil Baby & Gunna),Lil Baby;Gunna,Lil Baby,atl hip hop;atl trap;rap;trap,85,2018,0.897,0.662,0.389,0.0852,0.0,0.292,112.511,-6.903,2.4257,Hip Hop,1
All The Stars (with SZA),Kendrick Lamar;SZA,Kendrick Lamar,conscious hip hop;hip hop;rap;west coast rap,86,2018,0.698,0.633,0.552,0.0605,0.000194,0.0597,96.924,-4.946,3.869766666666667,Hip Hop,2
Nice For What,Drake,Drake,canadian hip hop;canadian pop;hip hop;pop rap;rap,82,2018,0.585,0.909,0.758,0.0891,9.7e-05,0.0707,93.372,-6.474,3.512433333333334,Hip Hop,2
I Was Never There,The Weeknd;Gesaffelstein,The Weeknd,canadian contemporary r&b;canadian pop;pop,88,2018,0.323,0.737,0.155,0.142,0.000162,0.0338,113.26,-4.008,4.017766666666667,R&B,2
Pure Cocaine,Lil Baby,Lil Baby,atl hip hop;atl trap;rap;trap,83,2018,0.964,0.487,0.107,0.00127,6.57e-06,0.421,127.05,-6.071,2.56705,Hip Hop,1
Violent Crimes,Kanye West,Kanye West,chicago rap;hip hop;rap,83,2018,0.669,0.419,0.0397,0.376,0.0,0.522,109.813,-6.724,3.588666666666667,Hip Hop,1
God's Plan,Drake,Drake,canadian hip hop;canadian pop;hip hop;pop rap;rap,87,2018,0.754,0.449,0.357,0.0332,8.29e-05,0.109,77.169,-9.211,3.316216666666667,Hip Hop,1
Shake the Frost (Live),Tyler Childers,Tyler Childers,kentucky indie;kentucky roots;outlaw country,79,2018,0.447,0.341,0.371,0.806,2.05e-06,0.0457,138.969,-9.769,2.918666666666667,Country,0
Small Worlds,Mac Miller,Mac Miller,hip hop;pittsburgh rap;pop rap;rap,80,2018,0.516,0.546,0.515,0.814,4.5e-06,0.249,78.267,-9.105,4.528883333333333,Hip Hop,0
Yes Indeed,Lil Baby;Drake,Lil Baby,atl hip hop;atl trap;rap;trap,83,2018,0.963,0.346,0.562,0.0355,0.0,0.53,119.957,-9.309,2.371216666666667,Hip Hop,1
Going Bad (feat. Drake),Meek Mill;Drake,Meek Mill,hip hop;philly rap;pop rap;rap;southern hip hop;trap,81,2018,0.889,0.496,0.544,0.259,0.0,0.0905,86.003,-6.365,3.0087,Hip Hop,1
Self Care,Mac Miller,Mac Miller,hip hop;pittsburgh rap;pop rap;rap,80,2018,0.52,0.538,0.177,0.367,0.00187,0.206,141.894,-8.109,5.752216666666667,Hip Hop,0
SICKO MODE,Travis Scott,Travis Scott,hip hop;rap;slap house,86,2018,0.834,0.73,0.446,0.00513,0.0,0.222,155.008,-3.714,5.213666666666667,Hip Hop,1
CAN'T SAY,Travis Scott,Travis Scott,hip hop;rap;slap house,80,2018,0.702,0.708,0.713,0.201,0.0,0.0547,147.98,-5.366,3.3068,Hip Hop,2
R.I.P.,Playboi Carti,Playboi Carti,atl hip hop;plugg;pluggnb;rage rap;rap,78,2018,0.725,0.725,0.515,0.0119,0.0,0.159,140.003,-6.067,3.200433333333333,Hip Hop,2
Life Goes On,Lil Baby;Gunna;Lil Uzi Vert,Lil Baby,atl hip hop;atl trap;rap;trap,77,2018,0.716,0.541,0.387,0.0021,0.0,0.149,139.978,-7.909,4.117566666666667,Hip Hop,1
Unbothered,Ski Mask The Slump God,Ski Mask The Slump God,hip hop;miami hip hop;pop rap;rap;trap;underground hip hop,76,2018,0.884,0.445,0.851,0.222,0.0,0.418,125.008,-10.58,2.3071,Hip Hop,1
BUTTERFLY EFFECT,Travis Scott,Travis Scott,hip hop;rap;slap house,82,2018,0.763,0.628,0.193,0.0531,0.0,0.05,140.958,-5.85,3.17595,Hip Hop,2
Fell In Luv (feat. Bryson Tiller),Playboi Carti;Bryson Tiller,Playboi Carti,atl hip hop;plugg;pluggnb;rage rap;rap,77,2018,0.657,0.668,0.227,0.0273,0.0,0.136,162.997,-6.208,3.438883333333334,Hip Hop,2
Faucet Failure,Ski Mask The Slump God,Ski Mask The Slump God,hip hop;miami hip hop;pop rap;rap;trap;underground hip hop,75,2018,0.935,0.552,0.615,0.111,0.0,0.335,99.993,-9.373,2.4271,Hip Hop,1
ZEZE (feat. Travis Scott & Offset),Kodak Black;Offset;Travis Scott,Kodak Black,florida drill;florida rap;melodic rap;miami hip hop;rap;trap;trap latino,78,2018,0.861,0.603,0.504,0.0521,0.0,0.176,98.043,-5.788,3.81265,Hip Hop,1
Talkin' Tennessee,Morgan Wallen,Morgan Wallen,contemporary country,74,2018,0.702,0.711,0.498,0.568,0.0,0.0248,99.988,-6.697,3.698,Country,0
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky;Skepta,A$AP Rocky,east coast hip hop;hip hop;rap;trap,84,2018,0.854,0.569,0.294,0.0609,0.0816,0.106,80.015,-8.151,3.417333333333333,Hip Hop,1
Nuketown (feat. Juice WRLD),Ski Mask The Slump God;Juice WRLD,Ski Mask The Slump God,hip hop;miami hip hop;pop rap;rap;trap;underground hip hop,76,2018,0.808,0.617,0.632,0.113,0.0,0.442,149.962,-9.32,2.773333333333333,Hip Hop,1
Stir Fry,Migos,Migos,atl hip hop;hip hop;pop rap;rap;trap,77,2018,0.817,0.816,0.508,0.00263,0.0,0.269,181.982,-5.402,3.171466666666667,Hip Hop,1
Charleston Girl (Live),Tyler Childers,Tyler Childers,kentucky indie;kentucky roots;outlaw country,74,2018,0.374,0.585,0.654,0.748,0.0,0.054,176.859,-9.436,2.995333333333333,Country,0
You Make It Easy,Jason Aldean,Jason Aldean,contemporary country;country;country road;modern country rock,75,2018,0.375,0.574,0.406,0.143,0.0,0.0315,132.025,-5.305,3.28,Country,2
5% TINT,Travis Scott,Travis Scott,hip hop;rap;slap house,81,2018,0.712,0.481,0.062,0.173,0.0,0.0487,140.0,-5.415,3.268966666666667,Hip Hop,2
High Hopes,Panic! At The Disco,Panic! At The Disco,pop,83,2018,0.579,0.904,0.681,0.193,0.0,0.0618,82.014,-2.729,3.182433333333333,Pop,2
Girls Need Love (with Drake) - Remix,Summer Walker;Drake,Summer Walker,r&b;rap,81,2018,0.656,0.432,0.0897,0.443,0.0,0.217,97.022,-9.481,3.706233333333333,R&B,0
Falling Down - Bonus Track,Lil Peep;XXXTENTACION,Lil Peep,cloud rap;emo rap;lgbtq+ hip hop,81,2018,0.669,0.574,0.273,0.0175,0.00294,0.0286,120.013,-6.442,3.273333333333333,Hip Hop,2
